#{"t_start": 1663514839.451283, "env_id": "SimpleGridRoadEnv-v0"}
r,l,t
-12.7,119,0.095914
10.97,119,0.187083
7.63,119,0.271269
27.75,119,0.361621
36.16,119,0.445967
38.91,119,0.536093
22.79,119,0.631018
30.92,119,0.718016
-7.01,119,0.833679
4.16,119,0.930378
-1.17,119,1.022228
-13.28,119,1.117448
-10.71,119,1.202966
6.06,119,1.287388
2.53,119,1.378175
-11.88,119,1.465938
31.15,119,1.563762
2.67,119,2.755818
35.69,119,2.843278
14.47,119,2.931292
4.94,119,3.030936
-3.86,119,3.11667
6.75,119,3.206336
-2.76,119,3.297971
8.67,119,3.396456
29.04,119,3.499985
36.45,119,3.591151
8.56,119,3.696733
7.61,119,3.806551
3.1,119,3.89219
9.11,119,3.977906
16.11,119,4.06958
37.24,119,4.153875
29.41,119,4.246488
34.67,119,5.42251
35.77,119,5.508918
12.29,119,5.596011
18.22,119,5.69686
14.38,119,5.787086
13.58,119,5.874991
25.65,119,5.966787
30.25,119,6.060315
17.64,119,6.15368
35.27,119,6.24724
24.35,119,6.333384
28.22,119,6.419427
24.3,119,6.510758
33.46,119,6.598918
20.34,119,6.693041
25.76,119,6.787576
31.4,119,6.906976
23.14,119,8.136009
38.59,119,8.232686
23.39,119,8.328548
26.16,119,8.421081
33.87,119,8.5085
8.26,119,8.59658
33.56,119,8.692967
26.04,119,8.784503
27.07,119,8.876872
35.03,119,8.967997
24.44,119,9.053237
30.98,119,9.146682
15.57,119,9.240052
31.96,119,9.329183
16.41,119,9.411882
8.88,119,9.50385
33.83,119,9.616711
29.55,119,10.820313
34.3,119,10.910293
31.94,119,10.998783
24.71,119,11.090433
35.29,119,11.187005
28.57,119,11.273003
0.59,119,11.371295
31.67,119,11.464687
25.4,119,11.550934
26.29,119,11.645705
16.0,119,11.732869
43.09,119,11.819236
44.5,119,11.912356
45.35,119,12.002251
40.67,119,12.088795
38.63,119,12.189601
29.0,119,12.306991
33.87,119,12.394155
35.46,119,13.61441
30.91,119,13.725526
21.71,119,13.822811
45.9,119,13.914347
28.62,119,14.002274
22.68,119,14.096264
24.14,119,14.206475
14.68,119,14.299096
35.45,119,14.391768
29.47,119,14.48008
29.32,119,14.571959
34.64,119,14.666236
41.3,119,14.757968
22.22,119,14.859614
1.59,119,14.971501
39.11,119,15.062582
40.1,119,15.155524
35.28,119,16.342234
43.86,119,16.427718
27.0,119,16.516553
39.13,119,16.606486
25.61,119,16.697315
42.19,119,16.785096
39.98,119,16.900322
24.11,119,16.988984
27.73,119,17.079411
40.72,119,17.169058
44.58,119,17.254966
37.65,119,17.354838
29.33,119,17.441704
27.66,119,17.526249
44.71,119,17.637034
27.25,119,17.721818
26.26,119,17.813556
39.5,119,19.035763
36.52,119,19.143624
45.63,119,19.261908
40.94,119,19.365209
40.18,119,19.449319
53.65,119,19.54208
38.73,119,19.65055
31.03,119,19.734819
40.14,119,19.829505
42.91,119,19.917625
43.43,119,20.00271
38.77,119,20.092779
36.71,119,20.179915
41.28,119,20.266349
38.54,119,20.383277
32.85,119,20.484044
42.8,119,20.579404
31.48,119,21.850638
46.35,119,21.940077
35.22,119,22.028654
30.72,119,22.119579
52.64,119,22.208983
46.54,119,22.312045
44.77,119,22.401761
47.95,119,22.508759
42.75,119,22.618125
39.08,119,22.717978
43.66,119,22.810175
44.26,119,22.909302
42.55,119,22.993641
35.5,119,23.076008
45.84,119,23.181258
26.5,119,23.270282
23.17,119,23.355958
39.56,119,24.630669
50.34,119,24.71815
48.99,119,24.807293
57.06,119,24.905376
46.4,119,24.990118
43.23,119,25.093789
51.96,119,25.186667
38.31,119,25.276737
53.39,119,25.361798
34.55,119,25.449418
44.55,119,25.544601
45.74,119,25.637524
46.28,119,25.729939
52.55,119,25.816355
43.17,119,25.922116
53.07,119,26.015509
47.99,119,26.104816
43.58,119,26.193366
47.75,119,27.42765
39.03,119,27.520204
35.97,119,27.613277
52.47,119,27.711777
49.65,119,27.81924
46.87,119,27.908581
47.91,119,28.002382
51.29,119,28.090278
47.25,119,28.178897
40.36,119,28.276884
49.34,119,28.368586
40.54,119,28.456813
51.57,119,28.58874
49.37,119,28.68435
48.69,119,28.779272
35.04,119,28.870348
40.41,119,28.957346
50.94,119,30.201107
51.23,119,30.286394
48.33,119,30.374174
35.25,119,30.466681
44.48,119,30.580488
51.53,119,30.696789
45.56,119,30.788747
55.09,119,30.878257
49.15,119,30.971086
53.12,119,31.058181
47.62,119,31.147776
43.89,119,31.246098
54.0,119,31.350597
50.1,119,31.435079
56.39,119,31.536498
56.23,119,31.659375
41.7,119,31.767059
51.85,119,33.752001
45.73,119,33.838101
44.81,119,33.926528
53.86,119,34.017966
15.53,119,34.126077
36.84,119,34.211577
38.8,119,34.309485
40.75,119,34.398673
50.05,119,34.485582
44.17,119,34.575306
46.88,119,34.662426
51.93,119,34.756574
32.86,119,34.863452
44.29,119,34.966738
51.26,119,35.077348
51.72,119,35.167535
47.08,119,35.258001
54.42,119,36.503013
52.51,119,36.589671
41.4,119,36.678096
43.25,119,36.797289
40.31,119,36.88436
50.66,119,36.972402
47.71,119,37.066741
48.83,119,37.153499
42.0,119,37.239212
49.41,119,37.332912
51.51,119,37.421994
52.12,119,37.50998
50.84,119,37.622216
48.89,119,37.711786
48.73,119,37.811388
13.2,119,37.898975
43.74,119,37.984149
42.81,119,39.20412
54.44,119,39.292425
49.23,119,39.385526
52.37,119,39.49305
52.13,119,39.577847
44.97,119,39.668619
55.79,119,39.758253
54.41,119,39.853757
41.96,119,39.944989
44.31,119,40.030195
51.91,119,40.122267
50.32,119,40.21444
55.37,119,40.321867
53.41,119,40.406236
53.48,119,40.497502
44.18,119,40.582181
53.33,119,40.67124
49.04,119,40.765252
50.75,119,41.9603
54.15,119,42.045047
41.47,119,42.149225
55.13,119,42.239272
53.53,119,42.323877
57.54,119,42.413587
51.29,119,42.508412
52.64,119,42.599544
55.37,119,42.692067
52.45,119,42.787018
46.79,119,42.90874
54.58,119,42.999967
49.76,119,43.086573
52.5,119,43.175241
57.43,119,43.27219
55.26,119,43.361889
57.82,119,43.449237
47.66,119,44.674823
47.9,119,44.76209
49.8,119,44.8712
54.6,119,44.971472
56.95,119,45.056693
48.04,119,45.142409
53.17,119,45.235253
-2.66,119,45.319997
7.3,119,45.407703
51.78,119,45.500329
47.45,119,45.595498
51.97,119,45.687386
52.66,119,45.799587
53.1,119,45.889886
50.8,119,45.986067
50.05,119,46.080789
54.29,119,46.171324
53.42,119,47.389692
45.78,119,47.477081
51.4,119,47.572087
54.74,119,47.678319
47.05,119,47.776229
56.68,119,47.863116
54.33,119,47.954903
53.83,119,48.046268
53.27,119,48.133091
58.16,119,48.225591
49.81,119,48.330678
48.6,119,48.414918
55.91,119,48.512954
55.65,119,48.599978
53.31,119,48.690192
52.89,119,48.782238
54.93,119,48.869226
52.97,119,50.216326
40.82,119,50.328027
49.49,119,50.414776
56.29,119,50.505353
51.05,119,50.590315
56.62,119,50.678357
50.61,119,50.779332
54.65,119,50.866062
55.44,119,50.957854
44.45,119,51.050515
45.77,119,51.175282
51.46,119,51.267563
53.62,119,51.355958
58.28,119,51.447906
53.73,119,51.539106
51.09,119,51.628675
53.73,119,51.719368
49.86,119,53.027843
56.73,119,53.147449
53.77,119,53.2453
38.31,119,53.334591
52.3,119,53.42163
55.88,119,53.514064
43.71,119,53.603962
53.24,119,53.695582
33.01,119,53.787293
41.21,119,53.894123
48.08,119,54.016057
47.8,119,54.158102
52.62,119,54.269251
49.76,119,54.358258
43.39,119,54.478714
50.79,119,54.604695
56.04,119,54.699098
49.66,119,54.799121
50.81,119,56.765023
47.55,119,56.859527
52.2,119,56.951488
51.0,119,57.040799
56.54,119,57.126299
57.39,119,57.215189
51.53,119,57.309847
51.86,119,57.395283
58.06,119,57.544938
52.75,119,57.652019
53.72,119,57.743305
58.27,119,57.835029
48.42,119,57.9216
52.87,119,58.012805
56.32,119,58.099285
53.08,119,58.188959
47.97,119,58.284533
51.7,119,59.542448
54.64,119,59.639036
59.28,119,59.741211
17.95,119,59.834312
55.72,119,59.926359
46.66,119,60.012553
53.41,119,60.107315
56.64,119,60.199991
44.62,119,60.292247
55.43,119,60.390299
52.02,119,60.483706
54.39,119,60.570858
50.37,119,60.665008
59.81,119,60.758294
46.72,119,60.855691
51.66,119,60.949373
54.89,119,61.036222
53.26,119,63.377622
51.29,119,63.476245
46.84,119,63.563422
55.54,119,63.657852
55.3,119,63.744735
25.46,119,63.832943
51.49,119,63.928669
58.99,119,64.032714
52.18,119,64.139866
58.43,119,64.223324
55.08,119,64.309635
54.38,119,64.405105
55.32,119,64.49911
58.29,119,64.586395
51.53,119,64.677354
56.42,119,64.762239
52.12,119,64.863214
57.08,119,66.065082
55.43,119,66.14629
56.85,119,66.235313
49.77,119,66.322788
57.33,119,66.40599
55.82,119,66.494328
60.45,119,66.586268
53.52,119,66.680928
53.49,119,66.793369
58.49,119,66.878389
57.88,119,66.964067
62.02,119,67.0519
56.71,119,67.13554
55.05,119,67.219535
51.25,119,67.324318
52.2,119,67.413917
54.78,119,67.535647
58.59,119,67.628755
48.82,119,68.820834
51.68,119,68.919742
59.13,119,69.036405
53.58,119,69.143663
58.99,119,69.234885
46.69,119,69.326349
57.0,119,69.412918
59.48,119,69.51749
55.35,119,69.632952
57.48,119,69.719891
55.05,119,69.807982
56.82,119,69.900576
59.94,119,69.985509
57.02,119,70.069364
53.81,119,70.16537
52.16,119,70.276963
55.67,119,70.362954
59.27,119,71.587879
58.52,119,71.682044
58.62,119,71.774641
59.2,119,71.888065
52.8,119,71.972943
54.64,119,72.055735
55.71,119,72.171593
44.5,119,72.266592
52.95,119,72.354255
55.53,119,72.444893
54.86,119,72.533298
58.86,119,72.63505
52.11,119,72.727661
60.16,119,72.816891
60.75,119,72.904978
59.95,119,73.019421
57.0,119,73.10764
56.1,119,74.333324
56.34,119,74.420241
55.16,119,74.50644
59.54,119,74.604061
52.2,119,74.704815
55.09,119,74.793354
55.61,119,74.912375
52.65,119,74.999992
56.35,119,75.096508
57.13,119,75.188431
57.25,119,75.27975
60.43,119,75.370607
57.39,119,75.467118
56.9,119,75.556579
54.14,119,75.653677
52.19,119,75.774248
56.59,119,75.868213
56.02,119,77.118642
56.98,119,77.205304
53.36,119,77.290668
60.86,119,77.388954
49.4,119,77.474285
57.25,119,77.580363
60.26,119,77.704083
55.53,119,77.80106
55.02,119,77.894992
58.03,119,77.980611
53.4,119,78.06704
58.98,119,78.159702
53.08,119,78.259284
60.55,119,78.345514
55.59,119,78.45864
57.78,119,78.549847
54.86,119,78.642934
59.08,119,79.903804
56.81,119,80.010097
56.69,119,80.112794
56.27,119,80.200377
58.5,119,80.286097
57.81,119,80.38061
60.58,119,80.490531
51.51,119,80.578433
55.34,119,80.672572
48.57,119,80.758392
55.87,119,80.8521
55.6,119,80.942799
59.22,119,81.027082
59.98,119,81.113853
55.37,119,81.223483
48.4,119,81.310694
58.96,119,81.407076
57.24,119,81.491887
49.35,119,82.728552
57.59,119,82.815725
54.94,119,82.909157
60.8,119,83.001275
55.28,119,83.088654
55.24,119,83.190428
51.74,119,83.282084
54.54,119,83.372255
58.08,119,83.457328
56.26,119,83.549798
56.7,119,83.638832
52.67,119,83.725448
53.31,119,83.822383
54.97,119,83.926173
60.25,119,84.01219
60.1,119,84.103228
55.81,119,84.190172
52.55,119,85.504902
52.74,119,85.591982
59.4,119,85.680413
55.68,119,85.771885
55.64,119,85.858861
59.33,119,85.973764
55.24,119,86.063399
46.32,119,86.147107
57.19,119,86.235818
56.02,119,86.325473
60.59,119,86.443329
59.23,119,86.53023
55.13,119,86.633416
60.92,119,86.747533
52.19,119,86.834204
56.89,119,86.923486
59.7,119,87.023673
49.93,119,88.258365
53.52,119,88.347349
57.66,119,88.43726
54.51,119,88.529802
50.62,119,88.624817
52.81,119,88.720062
56.84,119,88.81175
47.9,119,88.911091
60.39,119,89.037366
61.11,119,89.135633
29.49,119,89.228851
53.99,119,89.330761
53.37,119,89.421036
53.16,119,89.515115
58.39,119,89.622914
55.59,119,89.731094
59.78,119,89.841059
61.94,119,91.075342
56.25,119,91.163991
55.77,119,91.252272
57.68,119,91.339253
57.65,119,91.433482
50.43,119,91.5173
55.48,119,91.606663
61.0,119,91.700323
55.58,119,91.787131
56.35,119,91.881972
59.98,119,91.967094
57.75,119,92.056074
57.82,119,92.151383
54.84,119,92.242872
55.51,119,92.331427
53.98,119,92.424924
58.27,119,92.511267
56.3,119,93.739539
58.0,119,93.827318
51.91,119,93.914703
61.69,119,94.007536
55.24,119,94.103456
57.92,119,94.206008
54.82,119,94.299265
59.06,119,94.386214
60.59,119,94.473769
58.0,119,94.567811
60.01,119,94.658242
59.15,119,94.750366
56.6,119,94.850199
59.88,119,94.937054
60.25,119,95.021017
62.2,119,95.109779
58.79,119,95.201654
56.63,119,95.286257
57.44,119,97.927229
56.14,119,98.014572
55.83,119,98.098353
58.01,119,98.19299
61.31,119,98.305349
57.53,119,98.393509
57.96,119,98.482253
55.3,119,98.566166
58.17,119,98.652929
61.54,119,98.741346
52.35,119,98.828252
55.06,119,98.933892
59.82,119,99.023809
61.1,119,99.113915
52.38,119,99.199208
5.03,119,99.294996
60.59,119,99.386116
58.01,119,100.589849
60.14,119,100.682956
61.21,119,100.768505
59.36,119,100.868868
61.75,119,100.954506
55.1,119,101.040102
60.92,119,101.133475
51.54,119,101.218554
60.31,119,101.303654
61.84,119,101.400263
60.38,119,101.493644
60.89,119,101.597598
57.75,119,101.688663
57.03,119,101.777025
55.83,119,101.868714
59.29,119,101.961219
63.5,119,102.047409
56.3,119,103.305278
60.57,119,103.396412
47.88,119,103.501656
51.3,119,103.59658
59.45,119,103.699375
61.65,119,103.795099
54.97,119,103.892159
58.1,119,103.98063
59.04,119,104.070124
59.98,119,104.167406
54.82,119,104.261198
63.34,119,104.356
49.76,119,104.458786
60.52,119,104.550251
62.16,119,104.642552
61.89,119,104.736623
59.67,119,104.824066
60.5,119,106.053199
60.1,119,106.137142
57.65,119,106.242665
60.76,119,106.337373
61.8,119,106.423058
59.04,119,106.52193
61.65,119,106.62393
56.62,119,106.715658
58.28,119,106.800291
60.64,119,106.891039
61.78,119,106.975754
59.74,119,107.083156
62.72,119,107.179622
59.81,119,107.264202
56.47,119,107.347883
57.59,119,107.440066
60.3,119,107.534183
63.23,119,108.818167
60.0,119,108.908269
58.96,119,109.01738
56.81,119,109.112102
62.96,119,109.199306
62.91,119,109.292247
54.18,119,109.388053
58.6,119,109.476304
61.89,119,109.576249
60.09,119,109.677294
58.67,119,109.787815
61.64,119,109.885419
63.41,119,109.977442
61.78,119,110.06436
60.38,119,110.152546
52.86,119,110.242316
55.66,119,110.325931
60.19,119,110.412503
57.48,119,111.632062
63.51,119,111.739092
56.12,119,111.823307
55.48,119,111.916399
63.18,119,112.004507
60.08,119,112.106026
61.04,119,112.199914
61.55,119,112.293977
61.96,119,112.384389
60.48,119,112.498337
58.95,119,112.594263
53.63,119,112.693815
61.0,119,112.779996
62.24,119,112.868028
60.7,119,112.964411
56.49,119,113.050804
59.98,119,113.139249
61.02,119,114.362686
60.46,119,114.472538
62.62,119,114.559026
59.98,119,114.661943
57.81,119,114.745503
57.29,119,114.829937
63.42,119,114.923022
59.96,119,115.009047
50.18,119,115.097027
60.68,119,115.206858
61.65,119,115.301012
57.17,119,115.390334
59.61,119,115.478171
59.21,119,115.568007
60.91,119,115.673283
62.9,119,115.760624
55.45,119,115.866043
63.55,119,117.135074
30.64,119,117.222766
59.59,119,117.310913
61.83,119,117.39886
57.41,119,117.488101
60.09,119,117.577044
62.43,119,117.673643
60.21,119,117.782928
60.67,119,117.883427
57.9,119,117.973686
57.62,119,118.057892
60.53,119,118.148632
63.21,119,118.236087
57.91,119,118.327258
59.32,119,118.419865
56.6,119,118.506775
57.91,119,118.594692
60.87,119,119.972944
59.5,119,120.059317
61.05,119,120.146352
61.34,119,120.239066
58.41,119,120.328387
56.8,119,120.420412
57.38,119,120.515724
63.1,119,120.602993
60.56,119,120.693226
59.84,119,120.815871
56.58,119,120.906931
58.0,119,120.993592
61.84,119,121.083467
61.41,119,121.168455
62.59,119,121.253892
61.08,119,121.355393
50.99,119,121.454593
56.66,119,121.566989
58.89,119,122.850699
60.74,119,122.938177
63.25,119,123.022955
55.5,119,123.11299
63.66,119,123.201804
58.63,119,123.288103
63.5,119,123.383479
59.21,119,123.492361
57.53,119,123.579122
64.01,119,123.681059
61.75,119,123.769458
63.4,119,123.866927
61.72,119,123.962385
59.92,119,124.050837
59.4,119,124.138624
56.35,119,124.231238
60.0,119,124.352535
60.13,119,125.615421
63.52,119,125.704652
61.93,119,125.792703
60.57,119,125.887915
61.98,119,125.98212
62.36,119,126.069278
63.47,119,126.165466
62.14,119,126.271904
60.89,119,126.362461
56.58,119,126.454895
62.08,119,126.54832
62.11,119,126.640579
59.15,119,126.742748
61.93,119,126.839469
56.4,119,126.93427
58.15,119,127.022656
58.27,119,127.136496
61.0,119,128.479716
60.69,119,128.566425
62.14,119,128.657093
63.35,119,128.753411
53.33,119,128.839385
62.14,119,128.928837
61.55,119,129.025604
61.48,119,129.133066
60.3,119,129.223886
56.51,119,129.317553
62.9,119,129.403583
60.93,119,129.490058
48.46,119,129.587101
62.05,119,129.706378
57.9,119,129.806184
59.06,119,129.906726
57.79,119,130.0018
60.75,119,131.249864
54.91,119,131.343622
61.74,119,131.429818
62.57,119,131.52652
55.16,119,131.615092
59.41,119,131.702666
53.6,119,131.798624
62.41,119,131.917655
63.06,119,132.034698
61.83,119,132.151944
59.4,119,132.254202
56.07,119,132.360564
58.19,119,132.450502
62.43,119,132.540561
59.41,119,132.627679
60.31,119,132.720669
56.3,119,132.812033
59.43,119,134.041573
61.79,119,134.134958
60.11,119,134.217852
60.91,119,134.31509
61.73,119,134.401387
61.58,119,134.495916
56.05,119,134.60858
60.87,119,134.714094
61.44,119,134.802248
57.84,119,134.895281
60.65,119,134.984841
63.6,119,135.071443
56.97,119,135.171635
61.29,119,135.25983
60.54,119,135.348224
60.86,119,135.46384
60.27,119,135.55091
61.56,119,135.657624
54.09,119,136.886542
63.99,119,136.972334
62.03,119,137.058164
55.25,119,137.156673
59.46,119,137.24157
60.54,119,137.337458
61.08,119,137.429499
60.87,119,137.514823
59.79,119,137.600518
60.38,119,137.698844
60.47,119,137.785852
56.25,119,137.876235
63.57,119,137.974534
62.74,119,138.064991
56.71,119,138.188017
59.09,119,138.280456
61.78,119,138.370353


